Loan_ID,Member_ID,Book_ID,Loan_Date,Due_Date,Return_Date,Fine_Amount
8691,3565,906,2023-10-13,2023-10-28,2023-11-11,14
8692,2584,9574,2022-01-29,2022-02-18,2022-02-22,4
8693,4009,6431,2022-01-17,2022-02-11,2022-02-15,4
8694,1711,9088,2023-04-08,2023-04-18,2023-04-21,3
8695,2733,5651,2022-11-21,2022-12-20,2022-12-26,6
8696,3966,4868,2022-08-01,2022-08-27,2022-09-10,14
8697,1640,2473,2023-01-19,2023-02-17,2023-02-20,3
8698,9097,5013,2023-09-04,2023-10-04,2023-10-11,7
8699,2380,7144,2023-12-10,2023-12-30,2024-01-10,11
8700,453,8796,2023-12-29,2024-01-24,2024-02-05,12
8701,5923,6269,2023-03-09,2023-04-02,2023-04-08,6
8702,7001,4943,2023-06-04,2023-06-16,2023-06-24,8
8703,712,5897,2023-03-25,2023-04-05,2023-04-06,1
8704,6873,8821,2023-02-23,2023-03-16,2023-03-21,5
8705,3036,3346,2022-11-10,2022-12-09,2022-12-17,8
8706,6574,6483,2022-05-12,2022-06-11,2022-06-19,8
8707,1022,3971,2022-10-21,2022-11-14,2022-11-15,1
8708,2110,1244,2023-08-14,2023-09-02,2023-09-12,10
8709,6964,2429,2022-12-24,2023-01-10,2023-01-15,5
8710,747,1094,2022-03-04,2022-03-24,2022-03-25,1
8711,6597,8226,2022-01-01,2022-01-09,2022-01-09,0
8712,4603,9911,2023-05-15,2023-06-11,2023-06-14,3
8713,5150,8877,2022-11-03,2022-11-28,2022-12-01,3
8714,950,3031,2023-05-19,2023-06-02,2023-06-13,11
8715,7518,4184,2022-08-02,2022-08-21,2022-08-29,8
8716,527,1571,2023-04-22,2023-05-22,2023-05-24,2
8717,9896,7261,2022-08-18,2022-09-01,2022-09-05,4
8718,5504,6344,2022-09-03,2022-10-03,2022-10-12,9
8719,9722,364,2023-02-26,2023-03-05,2023-03-11,6
8720,8379,8506,2023-11-20,2023-12-15,2023-12-25,10
8721,6304,3686,2023-11-17,2023-11-28,2023-12-05,7
8722,4001,6161,2022-10-31,2022-11-15,2022-11-25,10
8723,3510,231,2022-07-24,2022-08-05,2022-08-16,11
8724,9284,1101,2023-12-23,2024-01-08,2024-01-16,8
8725,8739,9536,2022-08-24,2022-09-23,2022-10-03,10
8726,7702,48,2023-01-28,2023-02-26,2023-03-04,6
8727,8905,6900,2023-04-17,2023-04-24,2023-05-02,8
8728,6535,4959,2022-01-23,2022-02-17,2022-02-25,8
8729,3626,7787,2022-06-25,2022-07-13,2022-07-25,12
8730,7092,3291,2023-11-22,2023-12-05,2023-12-17,12
8731,6807,5977,2022-10-13,2022-10-23,2022-10-31,8
8732,3346,1903,2023-10-06,2023-11-04,2023-11-11,7
8733,7409,9964,2023-02-13,2023-02-22,2023-02-26,4
8734,2553,5779,2023-06-12,2023-07-03,2023-07-15,12
8735,1853,4310,2022-11-05,2022-11-14,2022-11-26,12
8736,183,4305,2022-03-03,2022-03-18,2022-03-29,11
8737,931,2531,2023-03-18,2023-03-25,2023-03-27,2
8738,1263,3886,2023-09-14,2023-10-09,2023-10-16,7
8739,6197,4379,2023-05-28,2023-06-20,2023-06-20,0
8740,5825,4411,2022-02-16,2022-02-25,2022-03-08,11
8741,7502,4588,2023-10-29,2023-11-28,2023-12-05,7
8742,1457,5558,2023-10-16,2023-10-24,2023-10-24,0
8743,8643,3370,2023-04-28,2023-05-17,2023-05-21,4
8744,5652,1833,2022-04-05,2022-04-19,2022-04-21,2
8745,9605,3259,2023-08-09,2023-08-29,2023-09-03,5
8746,2224,9450,2023-07-13,2023-08-09,2023-08-11,2
8747,9988,6006,2022-05-15,2022-06-14,2022-06-23,9
8748,8284,2303,2022-01-27,2022-02-22,2022-02-26,4
8749,6491,9292,2022-03-30,2022-04-15,2022-04-15,0
8750,4167,1585,2023-01-12,2023-01-19,2023-01-27,8
8751,3337,9748,2022-11-22,2022-12-15,2022-12-19,4
8752,8195,6965,2022-10-15,2022-11-13,2022-11-24,11
8753,7395,5384,2023-02-08,2023-03-09,2023-03-21,12
8754,6307,8974,2023-07-22,2023-08-05,2023-08-09,4
8755,1782,3209,2022-05-13,2022-05-24,2022-05-30,6
8756,1934,8497,2022-04-03,2022-04-11,2022-04-14,3
8757,5729,135,2022-12-11,2022-12-26,2022-12-27,1
8758,5666,5016,2023-02-26,2023-03-15,2023-03-15,0
8759,52,3063,2022-06-27,2022-07-24,2022-07-25,1
8760,2178,5589,2023-02-22,2023-03-21,2023-03-23,2
8761,4356,7129,2023-10-26,2023-11-08,2023-11-15,7
8762,7425,3238,2023-04-02,2023-04-15,2023-04-19,4
8763,4329,4755,2022-02-04,2022-02-11,2022-02-23,12
8764,6602,4664,2023-01-31,2023-02-15,2023-02-20,5
8765,7196,8635,2022-03-31,2022-04-30,2022-05-08,8
8766,404,3392,2023-03-30,2023-04-10,2023-04-15,5
8767,2382,1650,2023-01-12,2023-01-24,2023-02-02,9
8768,3578,7002,2023-07-20,2023-08-04,2023-08-10,6
8769,7838,917,2023-01-24,2023-02-04,2023-02-06,2
8770,9751,3023,2023-04-24,2023-05-18,2023-05-31,13
8771,3282,2944,2022-06-25,2022-07-24,2022-07-24,0
8772,300,6247,2022-09-05,2022-10-02,2022-10-06,4
8773,4655,1237,2023-08-26,2023-09-14,2023-09-21,7
8774,5106,3379,2023-07-25,2023-08-22,2023-08-26,4
8775,1688,911,2022-05-19,2022-05-27,2022-05-27,0
8776,1023,8923,2023-07-04,2023-07-13,2023-07-22,9
8777,4708,9757,2022-05-29,2022-06-14,2022-06-18,4
8778,4369,973,2022-06-10,2022-07-10,2022-07-24,14
8779,6915,1608,2022-01-05,2022-01-23,2022-01-24,1
8780,4423,9042,2023-07-04,2023-07-27,2023-08-07,11
8781,6898,3293,2023-02-26,2023-03-28,2023-03-29,1
8782,4926,1206,2023-09-10,2023-10-01,2023-10-14,13
8783,4162,6486,2023-10-22,2023-11-07,2023-11-17,10
8784,2729,5218,2022-02-11,2022-02-19,2022-02-21,2
8785,1858,2984,2023-02-24,2023-03-17,2023-03-24,7
8786,5919,2468,2023-07-11,2023-07-29,2023-08-04,6
8787,3869,6759,2022-01-20,2022-02-11,2022-02-18,7
8788,4698,4783,2023-08-08,2023-08-15,2023-08-27,12
8789,2915,8091,2023-04-28,2023-05-20,2023-05-20,0
8790,1632,4016,2023-06-19,2023-07-05,2023-07-17,12
8791,1250,8809,2022-08-07,2022-08-17,2022-08-20,3
8792,2368,9504,2023-06-07,2023-06-25,2023-06-28,3
8793,60,8180,2022-07-26,2022-08-10,2022-08-15,5
8794,2610,5298,2022-04-06,2022-04-23,2022-04-23,0
8795,4583,5919,2023-06-28,2023-07-20,2023-07-20,0
8796,7366,653,2023-05-11,2023-05-20,2023-05-28,8
8797,5293,3096,2023-06-09,2023-07-05,2023-07-15,10
8798,2640,1514,2023-01-19,2023-01-26,2023-02-03,8
8799,5472,7507,2023-12-24,2024-01-09,2024-01-11,2
8800,6483,6765,2023-05-22,2023-06-05,2023-06-09,4
8801,7998,1403,2023-04-10,2023-05-03,2023-05-03,0
8802,1174,8486,2023-08-30,2023-09-10,2023-09-19,9
8803,830,9444,2023-07-03,2023-08-01,2023-08-09,8
8804,7296,3959,2023-04-05,2023-05-02,2023-05-14,12
8805,6096,9823,2022-06-01,2022-06-28,2022-07-06,8
8806,212,6557,2022-03-04,2022-03-28,2022-04-08,11
8807,141,9986,2023-05-04,2023-05-31,2023-06-14,14
8808,5,6788,2023-10-07,2023-10-26,2023-11-04,9
8809,4064,5825,2022-12-26,2023-01-10,2023-01-16,6
8810,2144,2874,2023-01-01,2023-01-21,2023-01-27,6
8811,5404,2094,2023-05-31,2023-06-10,2023-06-20,10
8812,4127,9787,2022-02-24,2022-03-14,2022-03-23,9
8813,378,2072,2023-08-05,2023-08-12,2023-08-17,5
8814,9226,6968,2023-01-19,2023-02-15,2023-02-25,10
8815,5655,3777,2023-09-12,2023-09-24,2023-10-07,13
8816,9857,9860,2023-05-12,2023-05-19,2023-05-25,6
8817,1914,6013,2022-03-26,2022-04-02,2022-04-16,14
8818,9792,4970,2022-12-20,2023-01-10,2023-01-19,9
8819,2669,611,2023-09-28,2023-10-08,2023-10-10,2
8820,9633,3765,2023-01-29,2023-02-17,2023-02-28,11
8821,176,2211,2023-12-08,2023-12-25,2024-01-03,9
8822,9149,3870,2022-04-18,2022-04-26,2022-04-26,0
8823,8234,5063,2023-12-26,2024-01-15,2024-01-15,0
8824,6016,2052,2023-03-09,2023-03-21,2023-04-02,12
8825,3631,936,2022-11-11,2022-11-21,2022-11-27,6
8826,1354,7818,2023-10-25,2023-11-06,2023-11-19,13
8827,6395,8612,2022-02-14,2022-03-14,2022-03-14,0
8828,4084,6032,2023-07-19,2023-08-10,2023-08-12,2
8829,8217,766,2023-10-25,2023-11-22,2023-11-23,1
8830,4863,9825,2022-08-22,2022-09-01,2022-09-07,6
8831,4846,2298,2023-10-31,2023-11-13,2023-11-16,3
8832,6359,794,2022-06-22,2022-07-17,2022-07-26,9
8833,9904,3228,2023-04-26,2023-05-21,2023-05-30,9
8834,5441,3292,2023-09-27,2023-10-15,2023-10-19,4
8835,2114,5212,2022-04-09,2022-04-21,2022-04-29,8
8836,3512,3859,2023-10-06,2023-11-04,2023-11-13,9
8837,5225,4936,2023-09-17,2023-10-17,2023-10-21,4
8838,6292,3975,2023-02-06,2023-03-05,2023-03-07,2
8839,5985,2777,2023-08-28,2023-09-23,2023-10-02,9
8840,4094,6214,2022-11-30,2022-12-26,2022-12-30,4
8841,5745,5677,2023-11-05,2023-11-15,2023-11-27,12
8842,6515,7623,2022-10-31,2022-11-18,2022-11-30,12
8843,6278,2637,2022-04-17,2022-05-11,2022-05-25,14
8844,2804,2154,2023-01-30,2023-02-07,2023-02-16,9
8845,3820,2953,2023-10-31,2023-11-29,2023-12-07,8
8846,2687,6479,2023-06-25,2023-07-16,2023-07-25,9
8847,8069,9003,2023-08-05,2023-08-13,2023-08-27,14
8848,1775,823,2022-02-11,2022-03-01,2022-03-12,11
8849,3889,5807,2023-12-20,2024-01-13,2024-01-13,0
8850,2957,1610,2023-01-20,2023-02-11,2023-02-25,14
8851,1218,8592,2023-01-15,2023-02-11,2023-02-15,4
8852,6229,5463,2023-10-04,2023-10-28,2023-11-09,12
8853,1656,5820,2023-10-20,2023-11-03,2023-11-17,14
8854,9976,5679,2023-10-25,2023-11-21,2023-11-21,0
8855,927,1450,2023-09-23,2023-10-17,2023-10-18,1
8856,9034,2128,2023-09-03,2023-09-24,2023-09-30,6
8857,2923,6678,2023-08-25,2023-09-09,2023-09-13,4
8858,1683,612,2022-05-13,2022-06-09,2022-06-22,13
8859,8006,5476,2023-03-29,2023-04-06,2023-04-07,1
8860,2121,6630,2022-04-20,2022-05-09,2022-05-10,1
8861,5736,2623,2023-11-25,2023-12-06,2023-12-20,14
8862,2469,3397,2022-08-19,2022-09-05,2022-09-14,9
8863,1741,5260,2022-09-21,2022-10-03,2022-10-15,12
8864,8966,3329,2022-07-03,2022-07-15,2022-07-27,12
8865,5295,3366,2022-06-26,2022-07-20,2022-07-25,5
8866,6124,9285,2023-04-19,2023-05-05,2023-05-10,5
8867,5642,8334,2022-09-02,2022-09-09,2022-09-23,14
8868,549,2210,2023-03-19,2023-03-26,2023-03-30,4
8869,7998,1579,2022-12-07,2022-12-25,2023-01-03,9
8870,1468,3426,2022-05-29,2022-06-18,2022-06-20,2
8871,7888,8484,2022-08-18,2022-09-08,2022-09-13,5
8872,805,492,2022-04-17,2022-05-11,2022-05-18,7
8873,7467,3582,2022-04-18,2022-05-18,2022-05-29,11
8874,8753,5574,2022-10-07,2022-11-04,2022-11-06,2
8875,7807,1892,2023-03-15,2023-03-31,2023-04-06,6
8876,6917,3078,2023-11-28,2023-12-20,2023-12-29,9
8877,5434,5812,2023-11-04,2023-12-01,2023-12-15,14
8878,922,2413,2023-05-27,2023-06-10,2023-06-23,13
8879,6992,730,2022-12-27,2023-01-18,2023-01-26,8
8880,4061,5156,2022-07-08,2022-08-05,2022-08-10,5
8881,105,2509,2023-05-26,2023-06-23,2023-07-02,9
8882,5351,5231,2023-10-07,2023-10-28,2023-10-29,1
8883,3078,9574,2023-05-27,2023-06-08,2023-06-15,7
8884,1125,102,2022-07-17,2022-08-08,2022-08-19,11
8885,6018,9575,2022-02-05,2022-03-01,2022-03-12,11
8886,7161,426,2022-12-31,2023-01-29,2023-02-02,4
8887,8876,6674,2022-01-17,2022-01-29,2022-02-06,8
8888,4570,5608,2023-07-12,2023-08-11,2023-08-20,9
8889,9481,8882,2022-02-28,2022-03-08,2022-03-19,11
8890,3494,4240,2023-10-08,2023-10-31,2023-11-08,8
8891,4990,8665,2022-07-30,2022-08-27,2022-09-05,9
8892,8737,3345,2022-09-19,2022-10-11,2022-10-19,8
8893,8415,6153,2023-06-05,2023-06-14,2023-06-19,5
8894,3257,4023,2023-11-23,2023-12-07,2023-12-15,8
8895,9368,3911,2022-08-06,2022-08-14,2022-08-23,9
8896,2953,4436,2023-04-20,2023-05-13,2023-05-16,3
8897,6576,8447,2022-07-22,2022-08-03,2022-08-15,12
8898,954,8501,2023-09-15,2023-10-01,2023-10-07,6
8899,3703,390,2022-03-05,2022-03-12,2022-03-17,5
8900,1209,3041,2023-10-12,2023-10-24,2023-10-26,2
8901,2613,4344,2023-03-16,2023-04-10,2023-04-12,2
8902,5183,1620,2022-01-02,2022-01-20,2022-01-31,11
8903,1860,7513,2023-02-27,2023-03-29,2023-03-29,0
8904,3748,6159,2022-04-14,2022-04-23,2022-05-05,12
8905,280,6331,2023-10-17,2023-10-29,2023-11-02,4
8906,3010,824,2022-11-30,2022-12-15,2022-12-20,5
8907,3666,1768,2023-09-19,2023-09-30,2023-09-30,0
8908,9961,6826,2022-01-15,2022-02-13,2022-02-20,7
8909,2104,6634,2022-08-25,2022-09-06,2022-09-12,6
8910,6529,6424,2022-11-25,2022-12-17,2022-12-26,9
8911,7833,987,2022-11-18,2022-12-17,2022-12-24,7
8912,5071,1901,2022-07-05,2022-08-03,2022-08-14,11
8913,6213,5513,2023-12-24,2024-01-02,2024-01-12,10
8914,2561,4677,2023-10-17,2023-11-11,2023-11-15,4
8915,9840,1560,2023-03-08,2023-03-18,2023-03-29,11
8916,768,5431,2023-06-08,2023-06-22,2023-06-29,7
8917,6354,8618,2023-01-30,2023-02-17,2023-02-17,0
8918,5017,679,2023-10-20,2023-11-19,2023-11-23,4
8919,6482,1694,2022-10-22,2022-11-08,2022-11-22,14
8920,7093,8317,2022-11-13,2022-12-10,2022-12-21,11
8921,4126,8014,2022-09-06,2022-09-16,2022-09-21,5
8922,5494,998,2023-01-04,2023-01-28,2023-02-02,5
8923,6201,4935,2023-04-22,2023-05-06,2023-05-15,9
8924,1887,1417,2022-11-09,2022-11-16,2022-11-16,0
8925,7054,7894,2023-12-06,2023-12-15,2023-12-15,0
8926,2220,8979,2023-10-16,2023-11-09,2023-11-19,10
8927,7518,9520,2022-11-26,2022-12-15,2022-12-28,13
8928,9028,7876,2022-09-06,2022-09-27,2022-10-06,9
8929,1216,9692,2023-11-28,2023-12-25,2024-01-02,8
8930,5671,2203,2023-07-01,2023-07-17,2023-07-18,1
8931,5614,4071,2023-07-05,2023-07-25,2023-08-03,9
8932,1516,9829,2022-01-13,2022-02-01,2022-02-09,8
8933,3429,9571,2023-10-14,2023-10-25,2023-10-31,6
8934,340,1654,2023-11-03,2023-11-24,2023-12-08,14
8935,7800,6475,2023-01-08,2023-01-16,2023-01-26,10
8936,288,5700,2022-05-25,2022-06-13,2022-06-24,11
8937,364,220,2022-05-11,2022-06-05,2022-06-11,6
8938,1170,9898,2023-04-18,2023-04-29,2023-05-11,12
8939,3980,7482,2022-01-25,2022-02-06,2022-02-19,13
8940,6880,8825,2022-08-06,2022-08-31,2022-09-14,14
8941,1945,880,2022-06-18,2022-07-16,2022-07-18,2
8942,5417,5567,2022-04-14,2022-04-29,2022-05-04,5
8943,8496,6917,2022-07-03,2022-07-19,2022-08-02,14
8944,5787,9285,2023-07-27,2023-08-08,2023-08-20,12
8945,6322,2822,2022-03-02,2022-03-26,2022-04-09,14
8946,7079,8283,2023-10-21,2023-11-15,2023-11-29,14
8947,7416,4058,2023-09-03,2023-09-26,2023-10-03,7
8948,1791,7910,2022-07-19,2022-08-13,2022-08-16,3
8949,1367,1874,2022-02-14,2022-03-16,2022-03-30,14
8950,5749,5766,2022-05-24,2022-06-23,2022-07-02,9
8951,2504,5345,2023-07-15,2023-08-11,2023-08-23,12
8952,7913,1416,2022-11-24,2022-12-10,2022-12-16,6
8953,6072,3905,2023-10-15,2023-11-05,2023-11-17,12
8954,899,8798,2023-11-08,2023-11-21,2023-12-02,11
8955,6975,7054,2023-11-24,2023-12-08,2023-12-21,13
8956,6556,6975,2023-08-01,2023-08-30,2023-09-02,3
8957,2317,2134,2022-09-22,2022-10-20,2022-10-26,6
8958,4834,565,2023-12-24,2024-01-22,2024-01-24,2
8959,7664,9090,2022-11-06,2022-12-04,2022-12-15,11
8960,5444,3947,2022-09-02,2022-09-15,2022-09-27,12
8961,6528,4048,2022-08-28,2022-09-18,2022-09-22,4
8962,3398,4547,2023-02-16,2023-02-23,2023-03-01,6
8963,5190,6693,2022-01-31,2022-02-15,2022-02-27,12
8964,9482,5944,2023-08-04,2023-08-26,2023-09-05,10
8965,9381,7546,2022-03-07,2022-03-17,2022-03-19,2
8966,1981,1662,2023-09-19,2023-09-28,2023-10-12,14
8967,6610,401,2022-10-29,2022-11-21,2022-11-25,4
8968,9359,5771,2022-06-15,2022-07-14,2022-07-25,11
8969,5224,2225,2022-10-12,2022-10-30,2022-11-05,6
8970,4050,4074,2022-09-28,2022-10-14,2022-10-28,14
8971,1108,3846,2022-07-20,2022-08-13,2022-08-20,7
8972,3420,1855,2022-01-07,2022-01-29,2022-01-31,2
8973,5105,1559,2023-03-22,2023-04-11,2023-04-11,0
8974,7101,3219,2022-05-08,2022-05-28,2022-05-31,3
8975,4935,3079,2022-09-06,2022-09-15,2022-09-18,3
8976,6791,3064,2023-09-28,2023-10-12,2023-10-14,2
8977,9909,4604,2023-07-23,2023-08-10,2023-08-13,3
8978,490,2387,2022-01-06,2022-01-25,2022-02-07,13
8979,4591,2683,2023-05-10,2023-05-27,2023-06-08,12
8980,6283,3018,2022-05-07,2022-05-31,2022-06-03,3
8981,9342,9735,2023-06-06,2023-06-21,2023-06-24,3
8982,9554,6078,2022-07-19,2022-08-14,2022-08-15,1
8983,3911,7856,2023-03-04,2023-03-31,2023-04-07,7
8984,2657,7083,2023-09-03,2023-10-02,2023-10-08,6
8985,1865,3908,2022-01-15,2022-01-22,2022-01-26,4
8986,8980,7265,2023-04-19,2023-05-07,2023-05-13,6
8987,6086,240,2023-09-23,2023-10-21,2023-10-21,0
8988,7945,8174,2023-12-11,2023-12-31,2024-01-11,11
8989,711,5704,2022-09-19,2022-10-08,2022-10-08,0
8990,6708,3659,2022-09-05,2022-09-28,2022-09-29,1
8991,2921,2189,2023-10-17,2023-11-03,2023-11-10,7
8992,6972,1068,2023-06-18,2023-07-10,2023-07-17,7
8993,6737,3833,2023-09-02,2023-09-26,2023-10-10,14
8994,8535,2293,2022-02-16,2022-02-26,2022-03-04,6
8995,5617,41,2022-02-13,2022-03-04,2022-03-18,14
8996,1167,1595,2023-10-11,2023-11-02,2023-11-11,9
8997,3685,9251,2022-07-23,2022-08-11,2022-08-23,12
8998,4455,9749,2022-12-09,2022-12-17,2022-12-30,13
8999,4863,6032,2022-07-06,2022-07-24,2022-08-06,13
9000,776,634,2022-09-04,2022-09-16,2022-09-27,11
9001,9676,3966,2022-01-18,2022-02-10,2022-02-15,5
9002,1795,2284,2022-06-28,2022-07-19,2022-07-27,8
9003,8319,2658,2023-04-26,2023-05-20,2023-06-03,14
9004,1553,3690,2023-03-29,2023-04-06,2023-04-17,11
9005,2819,5972,2022-10-28,2022-11-10,2022-11-16,6
9006,8810,1531,2022-04-18,2022-05-02,2022-05-06,4
9007,1969,9890,2023-07-12,2023-07-27,2023-08-06,10
9008,7851,3320,2023-08-23,2023-09-13,2023-09-22,9
9009,8190,2692,2023-05-10,2023-05-30,2023-06-10,11
9010,2479,6386,2022-09-11,2022-10-11,2022-10-20,9
9011,6875,7699,2022-07-14,2022-08-02,2022-08-06,4
9012,2075,3001,2022-01-11,2022-01-24,2022-02-04,11
9013,457,8307,2023-11-13,2023-11-28,2023-12-01,3
9014,2172,2699,2023-09-21,2023-10-06,2023-10-20,14
9015,7631,7433,2022-04-04,2022-04-26,2022-05-01,5
9016,9348,3754,2023-02-25,2023-03-10,2023-03-15,5
9017,6692,5500,2022-06-24,2022-07-21,2022-07-26,5
9018,8405,1071,2022-07-26,2022-08-04,2022-08-10,6
9019,4364,3838,2022-11-21,2022-11-30,2022-12-06,6
9020,57,7438,2022-05-06,2022-05-30,2022-05-30,0
9021,2625,8107,2022-03-10,2022-03-22,2022-03-30,8
9022,5339,93,2022-10-30,2022-11-11,2022-11-16,5
9023,2278,2845,2023-06-24,2023-07-16,2023-07-18,2
9024,6665,6467,2022-03-06,2022-04-04,2022-04-18,14
9025,1758,1821,2022-05-10,2022-06-04,2022-06-09,5
9026,9766,774,2022-10-07,2022-10-31,2022-11-05,5
9027,5865,9723,2022-07-31,2022-08-29,2022-09-02,4
9028,4737,5063,2023-01-14,2023-02-12,2023-02-13,1
9029,1775,4681,2023-01-30,2023-02-17,2023-02-24,7
9030,1418,4593,2023-09-13,2023-09-29,2023-10-10,11
9031,2089,2490,2022-08-01,2022-08-26,2022-08-27,1
9032,1033,2340,2022-05-04,2022-05-21,2022-05-22,1
9033,2942,5989,2022-04-03,2022-04-16,2022-04-20,4
9034,8042,2949,2022-05-21,2022-06-04,2022-06-08,4
9035,6803,4886,2022-07-23,2022-08-08,2022-08-12,4
9036,2760,8160,2022-11-18,2022-12-03,2022-12-03,0
9037,3875,935,2023-09-24,2023-10-23,2023-10-30,7
9038,3113,9674,2023-01-26,2023-02-24,2023-03-08,12
9039,1866,2312,2022-08-28,2022-09-27,2022-10-04,7
9040,4868,9064,2023-07-08,2023-07-21,2023-08-03,13
9041,7032,3518,2023-04-25,2023-05-04,2023-05-04,0
9042,2148,8361,2023-01-19,2023-02-15,2023-02-26,11
9043,3727,6286,2023-07-30,2023-08-11,2023-08-20,9
9044,3203,3771,2023-02-10,2023-02-17,2023-02-28,11
9045,7872,352,2022-08-02,2022-08-11,2022-08-25,14
9046,321,758,2022-11-13,2022-12-08,2022-12-13,5
9047,7743,4846,2023-08-11,2023-08-21,2023-08-22,1
9048,3678,7804,2023-05-21,2023-06-07,2023-06-17,10
9049,7198,3848,2023-07-21,2023-08-14,2023-08-28,14
9050,922,837,2023-04-13,2023-05-04,2023-05-09,5
9051,1197,8788,2022-11-04,2022-12-04,2022-12-11,7
9052,3512,2213,2022-01-15,2022-01-31,2022-02-14,14
9053,2805,4727,2023-08-31,2023-09-25,2023-10-06,11
9054,6953,2456,2023-12-17,2024-01-13,2024-01-18,5
9055,822,4767,2023-04-29,2023-05-26,2023-05-30,4
9056,4709,5839,2022-10-20,2022-11-06,2022-11-08,2
9057,9124,7700,2022-09-27,2022-10-17,2022-10-27,10
9058,5910,6704,2022-04-08,2022-04-17,2022-05-01,14
9059,4794,6398,2022-09-29,2022-10-18,2022-10-19,1
9060,8676,7029,2023-10-27,2023-11-15,2023-11-15,0
9061,8312,8556,2023-01-25,2023-02-10,2023-02-14,4
9062,1163,7815,2023-09-19,2023-10-11,2023-10-22,11
9063,9435,2808,2023-07-24,2023-08-02,2023-08-16,14
9064,6617,7881,2023-07-07,2023-07-31,2023-08-07,7
9065,7678,5822,2023-05-13,2023-05-20,2023-06-03,14
9066,5429,1464,2023-11-12,2023-12-11,2023-12-13,2
9067,7329,6505,2022-02-14,2022-02-25,2022-03-01,4
9068,648,6869,2022-06-06,2022-06-21,2022-07-05,14
9069,4164,2322,2023-08-06,2023-08-18,2023-08-21,3
9070,7358,8401,2022-12-24,2023-01-07,2023-01-13,6
9071,5171,1384,2022-03-18,2022-04-04,2022-04-12,8
9072,5818,8213,2022-09-12,2022-09-19,2022-09-23,4
9073,2698,8892,2023-02-09,2023-03-02,2023-03-15,13
9074,9090,1619,2023-02-03,2023-02-18,2023-02-19,1
9075,5052,8355,2023-08-04,2023-08-14,2023-08-16,2
9076,539,1974,2022-07-05,2022-07-15,2022-07-19,4
9077,4027,6783,2022-03-21,2022-04-10,2022-04-19,9
9078,6753,1954,2022-03-16,2022-04-11,2022-04-24,13
9079,9848,1155,2022-10-27,2022-11-26,2022-12-03,7
9080,907,4732,2023-03-01,2023-03-10,2023-03-22,12
9081,5714,1098,2023-04-07,2023-04-27,2023-05-10,13
9082,8736,151,2023-06-29,2023-07-09,2023-07-09,0
9083,9355,8257,2023-06-21,2023-07-11,2023-07-22,11
9084,8072,6438,2022-11-08,2022-11-27,2022-12-07,10
9085,1317,4152,2023-11-07,2023-11-26,2023-11-27,1
9086,8692,8728,2023-12-04,2023-12-28,2024-01-10,13
9087,6943,4187,2022-04-17,2022-05-04,2022-05-10,6
9088,4640,3011,2023-04-26,2023-05-15,2023-05-29,14
9089,2896,1998,2022-11-12,2022-12-09,2022-12-16,7
9090,7176,9542,2022-11-24,2022-12-16,2022-12-19,3
9091,8638,1903,2022-07-04,2022-07-14,2022-07-18,4
9092,4537,4866,2022-04-09,2022-04-20,2022-04-22,2
9093,9829,7653,2022-06-11,2022-07-09,2022-07-23,14
9094,6444,1395,2022-04-15,2022-04-22,2022-05-05,13
9095,8777,3670,2022-05-26,2022-06-06,2022-06-08,2
9096,5663,8742,2022-08-24,2022-09-23,2022-10-04,11
9097,4686,5061,2022-04-02,2022-04-16,2022-04-16,0
9098,9670,6007,2023-08-31,2023-09-17,2023-09-20,3
9099,1978,2069,2022-12-16,2023-01-12,2023-01-13,1
9100,5808,5906,2023-06-01,2023-06-22,2023-06-24,2
9101,9205,1759,2023-03-06,2023-03-18,2023-03-19,1
9102,4276,2772,2022-07-28,2022-08-26,2022-08-27,1
9103,609,900,2023-09-08,2023-09-30,2023-09-30,0
9104,5988,3895,2022-02-11,2022-02-25,2022-03-09,12
9105,1790,687,2023-04-11,2023-05-03,2023-05-07,4
9106,487,1499,2022-01-30,2022-02-11,2022-02-24,13
9107,9417,8104,2023-01-04,2023-01-15,2023-01-18,3
9108,3607,3244,2023-10-11,2023-11-07,2023-11-20,13
9109,522,7892,2022-11-20,2022-12-02,2022-12-02,0
9110,3667,5184,2023-02-21,2023-03-16,2023-03-24,8
9111,7733,5178,2022-04-28,2022-05-21,2022-05-30,9
9112,5420,1011,2023-01-10,2023-01-19,2023-01-30,11
9113,953,2483,2023-12-15,2024-01-10,2024-01-16,6
9114,6710,3758,2023-09-02,2023-10-02,2023-10-05,3
9115,1765,9023,2022-10-17,2022-10-31,2022-11-02,2
9116,902,2758,2023-01-07,2023-01-22,2023-02-01,10
9117,4358,8463,2022-04-07,2022-04-26,2022-05-07,11
9118,4619,1160,2023-03-30,2023-04-24,2023-04-30,6
9119,563,5188,2022-10-30,2022-11-29,2022-12-13,14
9120,1997,4020,2023-03-18,2023-03-29,2023-04-12,14
9121,7223,2335,2022-01-25,2022-02-21,2022-03-06,13
9122,6836,358,2022-06-11,2022-06-27,2022-06-30,3
9123,8387,6803,2023-03-13,2023-03-31,2023-04-12,12
9124,7102,104,2022-12-13,2023-01-06,2023-01-06,0
9125,5342,6630,2023-05-18,2023-05-28,2023-06-05,8
9126,9485,8838,2023-03-02,2023-03-20,2023-03-21,1
9127,5041,2453,2023-05-20,2023-06-04,2023-06-07,3
9128,2991,2312,2023-01-12,2023-01-21,2023-01-23,2
